ID,transaction_amount,account_tenure_years,num_prior_fraud_flags,country_risk_score,is_international,merchant_category,hour_of_day,channel,is_fraud
12569,558.7190181788446,2.058482628400777,0,8,0,travel,14,mobile,1
12570,85.33182126535942,2.4025143264543067,0,7,0,clothing,9,branch,1
12571,283.65384012063583,6.633612602473427,0,5,1,clothing,9,mobile,1
12572,16.95256005224153,13.139575070535646,0,6,1,travel,9,branch,1
12573,170.3675851799682,4.957609577912537,0,7,0,luxury,4,branch,1
12574,128.64181730782045,7.799618825479355,0,2,0,grocery,3,branch,0
12575,481.5817469418161,0.9415071074888788,0,9,0,travel,14,mobile,1
12576,217.6962469087882,1.1910263727778263,0,7,0,clothing,8,web,1
12577,169.00347188028599,3.7968055148833324,0,8,0,luxury,15,mobile,1
12578,235.43184764075923,0.9712876937319801,0,5,0,luxury,8,web,0
12579,4.578258068468653,5.039222096234046,1,3,0,clothing,18,web,1
12580,97.85711258377232,1.7241072704444436,0,2,1,electronics,13,branch,0
12581,111.2438635133727,7.839863472137573,0,2,0,luxury,11,branch,0
12582,262.52768239157496,8.254173971,0,3,0,travel,11,branch,1
12583,69.10333633,3.1161232937089745,0,1,0,electronics,2,branch,0
12584,193.65443672476604,0.997200035,0,1,0,grocery,18,mobile,1
12585,156.66608678766346,5.203249605755081,0,7,0,travel,10,mobile,1
12586,102.52433661475501,24.65936428750647,0,8,0,clothing,4,web,1
12587,108.36832202663516,4.872127642695807,0,6,0,electronics,5,mobile,1
12588,155.55084372670245,0.18215144177457424,0,7,1,travel,5,mobile,1
12589,23.686530337515276,0.087226317,0,1,0,luxury,18,web,0
12590,289.6750637025076,1.9309746604325915,1,1,0,clothing,13,mobile,0
12591,84.79249293,1.0894357450483911,0,9,0,electronics,15,mobile,0
12592,135.32617596967887,8.384602673,0,5,0,luxury,11,branch,0
12593,469.9332574537192,9.315385931534527,0,7,0,clothing,17,branch,1
12594,293.14862761172316,1.4962015366074901,0,6,0,clothing,21,web,1
12595,57.84884120816698,1.9699913486940361,0,4,0,electronics,12,branch,0
12596,3.170687008,1.3475539912288554,0,1,1,electronics,19,mobile,0
12597,242.7082873563264,11.950667472846792,0,4,0,electronics,8,branch,0
12598,139.67384906663324,3.492299687692948,0,8,0,travel,17,branch,0
12599,194.52309333703815,5.337560424720352,0,1,0,clothing,3,web,0
12600,286.3822619508518,2.684839256595528,1,2,0,grocery,10,mobile,0
12601,318.35042381154886,4.984985502316629,0,8,0,luxury,17,web,1
12602,118.6158611429353,2.4376241788618445,0,2,0,electronics,20,mobile,0
12603,153.55572485216595,2.0751417352542525,0,9,0,clothing,2,mobile,1
12604,222.77328119613836,5.032172409586135,0,3,0,luxury,3,mobile,0
12605,233.4288835020225,4.470959572649871,0,3,0,grocery,8,branch,1
12606,193.10737669136856,1.7373582237852772,0,6,0,luxury,12,web,1
12607,435.67126383561805,0.80876347,0,3,0,grocery,14,mobile,1
12608,231.5534857184621,2.298893958290787,0,9,0,electronics,9,branch,1
12609,283.43320798587223,2.682406667598391,0,8,0,travel,20,web,0
12610,205.3821585690127,4.953513624211135,0,4,0,grocery,8,branch,1
12611,68.62324912097071,12.297876882228373,0,6,1,electronics,15,branch,1
12612,97.58618462294399,0.18427850716870003,0,8,0,luxury,15,mobile,0
12613,55.45471289014044,1.396328035967136,0,4,1,luxury,12,web,0
12614,343.12422534737703,1.076595848,0,5,0,luxury,4,branch,0
12615,36.54221593252831,3.488732794452826,0,7,0,travel,9,branch,0
12616,148.65074830893258,2.8079707797051885,0,8,0,clothing,23,branch,0
12617,124.0462740693423,6.528876505127484,0,7,0,grocery,0,branch,0
12618,121.3903799198248,1.3881037060897459,0,8,0,clothing,2,mobile,0
12619,130.24294954125102,4.513151876122888,0,4,0,luxury,20,mobile,1
12620,490.8852453720115,10.76467679048113,0,1,0,travel,2,web,0
12621,21.64573686316546,12.077522745658706,0,6,0,electronics,9,branch,1
12622,399.70975769570265,15.944717103510008,0,5,0,travel,16,mobile,0
12623,139.35212961228592,7.419781867,0,4,0,clothing,17,web,0
12624,304.09025987345444,11.821659240838294,0,2,0,luxury,12,web,1
12625,177.18272781116906,1.3363319693750422,0,1,0,grocery,1,mobile,1
12626,61.26348182,1.100621471497226,0,9,0,travel,15,mobile,1
12627,425.53723712145955,0.032546114402704183,0,2,0,clothing,3,branch,0
12628,382.29357455250647,6.135258038449739,0,9,0,clothing,21,mobile,0
12629,65.78675285,13.860319325106708,1,6,0,electronics,17,mobile,1
12630,255.97033574192048,1.0347232310119028,0,6,0,grocery,13,mobile,0
12631,101.52188344936476,5.065985086006966,0,2,0,clothing,5,web,0
12632,38.324289622645814,6.861163639031914,0,6,0,grocery,10,mobile,1
12633,84.98345748168087,13.12872808494706,0,3,0,luxury,16,web,0
12634,409.0113802171395,5.204456672328962,1,7,0,travel,7,web,1
12635,309.24789873420985,17.581986184371196,0,4,0,clothing,2,mobile,1
12636,131.4929926284492,2.1131057323087274,0,9,1,luxury,23,web,1
12637,410.3070589,2.1533648704615462,0,5,1,electronics,2,branch,1
12638,362.7161975961486,3.915496313367174,0,3,0,grocery,16,branch,0
12639,85.10427322,2.418500038,0,1,0,luxury,3,web,1
12640,477.99320726840267,0.007133728,0,1,0,grocery,18,mobile,0
12641,123.03553280027954,6.579590037053552,0,4,0,grocery,7,mobile,0
12642,137.2568034584358,6.965931107195312,0,4,0,clothing,16,web,0
12643,22.369814296739452,6.871327092799456,0,9,0,grocery,21,mobile,0
12644,99.88399162823059,2.1157579796085533,0,8,0,luxury,4,web,1
12645,149.56094667795398,3.6937516131860164,0,4,0,electronics,10,branch,0
12646,209.62660869039448,2.2312286281775258,0,6,1,clothing,11,web,1
12647,61.46914278113329,0.080831873,0,7,0,travel,20,web,0
12648,88.62990674443606,4.132809371643579,0,8,0,electronics,14,branch,1
12649,484.94979414801645,0.6605800656427351,0,4,0,luxury,11,branch,0
12650,346.5576970961648,0.41713263719284027,2,1,0,clothing,21,web,0
12651,390.6938170746854,7.042680805316847,1,5,0,grocery,6,branch,1
12652,159.55110268091693,0.047758374,0,1,0,electronics,23,branch,0
12653,214.21471071319206,15.971945875814882,0,4,1,clothing,2,mobile,0
12654,260.01194151091704,3.6206652532525885,0,7,0,travel,9,branch,1
12655,480.26860790486217,20.37754457213158,0,7,0,travel,15,branch,1
12656,37.42582432165062,0.2987371370810795,0,1,1,travel,0,web,0
12657,108.65051603632207,4.379698828,0,9,0,clothing,20,branch,0
12658,200.1246148032429,2.1487406120416663,0,2,0,electronics,10,web,0
12659,178.03253317675143,9.272937041286033,0,5,0,grocery,16,mobile,0
12660,87.64029175969934,2.240997269052324,0,6,0,electronics,13,web,0
12661,244.3024142833902,1.5088210028289044,1,1,0,grocery,17,web,0
12662,112.31840764226236,9.743930852712587,0,2,0,electronics,11,mobile,1
12663,168.3283292867611,2.3472436493804456,0,7,0,electronics,15,mobile,0
12664,236.60346863288137,0.084883053,0,6,0,clothing,7,branch,1
12665,116.80636778137097,2.47385185,0,6,0,travel,2,web,1
12666,291.5881932270837,5.314135461486261,0,6,0,travel,10,web,1
12667,329.19182737961614,1.467558752303968,0,7,1,travel,14,web,0
12668,90.61279346866618,2.8280600808883163,0,9,0,travel,3,mobile,1
12669,111.64860172031639,0.29193480835590313,0,9,0,electronics,15,web,1
12670,70.45780176,4.434785885600884,0,2,0,travel,21,branch,0
12671,165.47039213802407,7.058982445535343,0,2,1,electronics,23,mobile,0
12672,209.52199269624745,2.666315367710994,0,5,0,grocery,16,web,1
12673,126.20441287065158,2.7256417346859845,0,7,0,luxury,13,mobile,1
12674,205.24578948952774,0.46212547056392933,0,3,0,luxury,1,mobile,1
12675,109.19197808374284,1.127862898281822,0,3,0,grocery,21,mobile,0
12676,112.18470707024207,0.8401723438964324,0,4,0,electronics,14,web,0
12677,217.5154873261756,3.2858872755488107,0,3,0,travel,23,web,0
12678,118.45899227739778,3.7671994099419566,1,3,1,clothing,7,branch,0
12679,158.64961631045324,14.873782191741842,0,8,1,electronics,12,mobile,1
12680,223.1638526791641,0.3802573976606946,0,7,0,electronics,2,web,0
12681,203.05874881000992,4.579803596109694,0,7,1,grocery,3,web,1
12682,110.49576160031054,3.7380012808880614,0,2,0,grocery,3,branch,0
12683,352.2535295272327,3.630760477904924,0,9,0,clothing,3,web,1
12684,251.81507538633105,10.32411605545416,0,6,1,travel,1,web,1
12685,200.14314056479066,1.1504535772163624,0,3,0,luxury,12,web,1
12686,61.82243574880163,0.20813906605269938,0,9,0,travel,21,mobile,0
12687,181.34785783295615,5.577848902819193,0,9,1,travel,7,branch,0
12688,98.18056582933875,2.116802377547098,1,6,0,electronics,8,branch,1
12689,238.93267106533474,0.088732286,0,6,0,clothing,0,branch,1
12690,3.0297836306947405,1.447578811772639,0,8,0,electronics,0,web,1
12691,135.71525466148884,1.850442337628185,0,8,0,grocery,8,web,0
12692,106.40798313535174,4.796491930424717,1,6,1,luxury,10,web,1
12693,292.3433654447258,0.9472492785765495,0,7,0,clothing,15,mobile,1
12694,23.424029373844174,2.6641152469582936,1,4,1,clothing,3,mobile,1
12695,172.60884357399775,3.2934915228401196,0,1,1,travel,14,branch,0
12696,249.63825156340195,3.073874487398437,0,4,0,electronics,6,mobile,1
12697,539.6246399225226,18.236915635057155,0,8,0,travel,1,mobile,0
12698,111.8867727111527,0.2328603781372191,0,8,0,travel,9,web,1
12699,212.16119704058718,15.076429677367845,0,2,0,clothing,16,web,1
12700,25.413778794668858,4.360618259906174,0,7,0,luxury,10,branch,0
12701,165.9498659123689,7.9415072227945105,0,1,1,grocery,22,web,0
12702,369.8042607,2.814039795123313,0,2,0,travel,21,web,1
12703,543.0706262465396,3.024197132673602,1,8,1,luxury,18,mobile,1
12704,226.93429032986973,10.57333359718967,0,4,0,travel,9,branch,0
12705,35.00140555507658,11.313673673808715,0,3,0,luxury,3,mobile,0
12706,410.06926786520535,1.363565880313522,0,2,0,electronics,12,branch,1
12707,35.360553774174264,1.110981741417221,0,6,0,grocery,0,branch,0
12708,56.06273176732381,3.428228673153364,0,4,1,clothing,6,web,1
12709,433.4895781294887,11.526796042869593,0,3,0,electronics,8,mobile,0
12710,156.76975966587867,1.945659324134672,1,3,0,travel,0,mobile,1
12711,101.5221096835955,5.277973990952798,0,3,0,travel,17,web,0
12712,274.11771197836913,6.157605451266468,0,8,0,grocery,17,branch,1
12713,188.78951147921873,7.540607776983678,0,9,0,grocery,15,branch,1
12714,347.60576360128323,4.149698944960009,0,9,0,grocery,21,branch,1
12715,195.37004517624672,2.574629912786506,0,5,0,travel,15,branch,0
12716,198.71583401937153,17.05866171993941,0,1,0,travel,4,web,1
12717,339.2648038160397,4.7251328130225785,0,5,0,clothing,13,branch,1
12718,155.10559040713215,6.520166793181103,0,1,1,grocery,21,mobile,1
12719,76.31997122828804,2.115469269562732,0,9,0,luxury,0,branch,1
12720,285.2053370645977,5.542543197087813,0,8,0,clothing,5,branch,1
12721,131.7669761608196,1.4906669024371042,0,7,0,luxury,5,branch,0
12722,207.11263893422492,1.4058295278026691,0,2,0,electronics,22,web,1
12723,18.98532722419987,6.271459214807708,0,2,0,grocery,11,branch,0
12724,150.18329016760322,3.6843955268569206,0,4,0,clothing,17,web,0
12725,107.78426240305414,5.748632370573485,0,9,1,clothing,21,mobile,1
12726,18.19956978767792,1.5697092487963005,0,9,0,electronics,8,branch,1
12727,153.93032771760232,4.565520835054638,0,8,1,electronics,15,branch,1
12728,158.02575667567936,2.9343382839253644,0,5,0,electronics,14,mobile,1
12729,218.209222,4.543600890414766,0,7,0,clothing,1,branch,1
12730,365.6184494447671,1.7186506835729176,1,9,1,travel,4,branch,1
12731,326.5013025382381,6.284248403,0,3,0,luxury,22,web,0
12732,114.29245104972348,8.197665471113426,1,4,0,luxury,20,web,1
12733,191.8066691839594,1.5049611299418986,0,2,0,electronics,12,mobile,0
12734,241.32792711578222,1.787809256021107,0,9,1,travel,18,web,1
12735,117.05758766779365,5.41105174,0,7,0,travel,0,web,1
12736,39.11292759342746,5.946819748,1,6,0,electronics,15,mobile,1
12737,141.1761780703543,6.0886632649568915,0,5,0,grocery,6,mobile,0
12738,376.00898660413617,5.739514340341233,0,7,0,clothing,12,branch,1
12739,37.03338499,2.4945488103004956,0,3,0,grocery,23,branch,0
12740,69.12762647423331,2.5114249485252045,0,5,0,travel,21,branch,0
12741,83.86071092913372,1.470631450419924,1,2,0,electronics,15,branch,1
12742,69.88665596320035,0.8529553433199376,0,5,0,clothing,11,web,1
12743,274.9710666464284,5.897659318587207,0,7,0,luxury,6,web,1
12744,97.84440141,0.48910496915477686,0,7,0,travel,13,mobile,0
12745,280.1453789575759,13.886381401409045,0,9,1,clothing,17,mobile,1
12746,172.4592033081297,8.763260264524183,0,3,0,clothing,20,web,0
12747,27.617434276275127,9.742267802432531,0,8,0,grocery,18,branch,1
12748,119.21289039901113,11.858004892399991,0,5,0,luxury,12,branch,0
12749,333.18060282499613,2.6263553830481694,0,7,1,grocery,1,branch,1
12750,187.41790187084717,9.376816058219417,0,1,0,grocery,18,branch,0
12751,126.8841393,0.8602403529341243,0,1,0,grocery,3,mobile,1
12752,379.0539246170608,0.10939706411771173,0,4,0,grocery,13,web,0
12753,62.72853064872934,7.6830611864845935,0,5,0,travel,1,mobile,1
12754,100.99955356320574,0.38870862813837753,0,3,0,luxury,17,web,0
12755,312.0521106406478,22.337777661253373,0,6,0,grocery,23,branch,0
12756,271.01281790783895,5.616519611418724,0,3,0,travel,18,mobile,1
12757,57.68713202,7.000946455,0,5,0,travel,18,web,1
12758,235.49815603140001,1.4105140362078892,0,1,1,clothing,3,web,0
12759,96.44390717,5.602225403745961,0,3,0,clothing,20,web,1
12760,16.99986073100104,0.2209086671744628,0,7,0,electronics,18,web,1
12761,128.9622472193969,9.095418595351543,0,3,0,travel,21,branch,1
12762,565.9494232497487,0.929383904,0,5,0,electronics,2,branch,0
12763,337.1264350538621,5.976024555009403,0,7,1,travel,7,web,1
12764,160.62562975464223,1.2711107660176444,0,2,0,grocery,3,web,0
12765,34.48872412,0.35454407918015085,0,3,0,grocery,20,web,1
12766,17.777517583839078,3.2840152979121378,1,4,0,electronics,2,branch,1
12767,172.87354204001912,0.9273498007291567,0,5,1,grocery,4,mobile,1
12768,224.4860619861934,6.536380674731962,0,9,1,grocery,10,web,1
12769,277.22039347128657,1.3561956310372894,1,9,0,clothing,22,mobile,1
12770,255.2751856356644,2.0963438811800477,1,4,0,grocery,18,branch,1
12771,270.8090060690829,4.1901625148480335,0,9,0,clothing,18,branch,1
12772,204.98664970594714,1.6771418512378884,0,4,0,luxury,16,branch,1
12773,373.54330652536595,2.3739804032685234,0,2,0,travel,1,branch,1
12774,107.60096693461733,8.453830195200556,0,1,0,clothing,19,branch,0
12775,170.8854988895937,0.9874390229507434,0,7,1,clothing,8,mobile,1
12776,27.753418089992365,0.42888754431005977,0,4,0,clothing,2,mobile,1
12777,105.64461697298582,1.9901474929833705,0,8,0,travel,9,mobile,1
12778,330.8348089248823,2.761509708541138,0,8,1,travel,20,mobile,1
12779,264.74993816795364,3.9116330628153655,0,8,1,travel,8,web,1
12780,9.708119869,2.329450078238703,0,6,0,grocery,19,branch,0
12781,593.7283435,7.801136808,1,9,1,clothing,3,mobile,1
12782,187.78589595150885,0.2005668931789906,0,4,0,travel,21,mobile,0
12783,190.46312786267632,2.8261234012580587,0,5,0,luxury,6,web,0
12784,99.89996533315451,2.4084050433693527,0,4,0,travel,11,web,1
12785,119.7243646838313,5.214636752399274,0,5,0,electronics,10,branch,0
12786,186.21191491521725,16.947764991651702,0,2,0,electronics,21,branch,0
12787,254.22291617938666,3.5705815874344333,0,5,1,clothing,14,web,1
12788,212.14324469518579,21.666885998877653,0,8,0,clothing,19,web,0
12789,106.9182496107621,1.7994676968447212,0,9,0,clothing,13,web,0
12790,75.33469419141224,0.1567729511137833,0,7,0,grocery,6,branch,0
12791,70.60670653847774,0.905590411,0,7,0,electronics,14,web,1
12792,348.5998617108729,2.5136663168702675,0,6,0,electronics,13,mobile,1
12793,320.4125919639244,1.9014282594114764,0,2,0,clothing,10,branch,1
12794,237.8250311498466,0.5104633653999711,0,9,0,electronics,9,branch,1
12795,346.8868862355802,2.833983487607823,1,5,0,electronics,18,mobile,0
12796,151.02337860325338,2.0633230999984025,0,6,0,grocery,2,mobile,1
12797,301.64818460889796,0.6540709832079737,0,1,1,luxury,11,branch,0
12798,246.70441904066502,1.7557165768833278,0,5,0,clothing,12,branch,0
12799,307.2983377121965,10.876946058826773,2,6,0,luxury,6,web,1
12800,63.96396725804217,1.7980309326740684,0,2,1,luxury,11,web,0
12801,202.84028209862254,6.258038087587989,0,7,1,grocery,21,mobile,1
12802,125.35147660720418,4.734356430225937,0,4,0,electronics,1,mobile,0
12803,12.99627649471525,2.785928885097846,1,5,0,clothing,0,mobile,1
12804,386.94943923988137,1.365778049987993,0,3,0,travel,5,mobile,1
12805,321.02798519555813,2.302363560153598,0,5,0,luxury,18,web,0
12806,216.11463720557458,4.483754586127475,0,4,0,luxury,5,branch,1
12807,79.70088230792378,2.1597118996651203,1,6,0,grocery,12,web,1
12808,26.259585447715715,1.209698191,0,2,0,luxury,3,mobile,0
12809,12.712768940834563,0.619109125,0,3,0,luxury,13,web,1
12810,104.97462422198704,10.591616178570881,0,1,1,luxury,15,mobile,1
12811,273.6098690578059,2.9018876837939485,2,7,0,grocery,1,web,1
12812,126.44912360870242,4.906924660102636,0,9,0,electronics,8,branch,0
12813,239.9318738002039,3.370747534159943,0,2,0,luxury,12,mobile,1
12814,248.54967978961696,10.300803815672555,0,7,1,clothing,20,web,1
12815,270.8107632385643,3.958596751,0,3,1,luxury,13,mobile,1
12816,20.82490978126932,3.277151622291302,0,5,0,luxury,13,branch,0
12817,86.43206826713877,12.924805698104898,0,6,0,clothing,4,mobile,0
12818,236.75312363792952,6.359288521438931,0,8,0,grocery,1,branch,1
12819,444.1814461444491,0.5913840165239088,0,4,0,travel,4,web,0
12820,363.5063483131892,0.9782770614335606,0,2,0,clothing,5,branch,1
12821,207.96135245607857,7.735200505050301,0,3,0,travel,1,mobile,0
12822,389.72846886324226,9.034913418403598,0,8,0,electronics,0,web,0
12823,206.78913926769616,3.939386762999752,0,7,0,electronics,15,mobile,1
12824,35.89233428664694,4.042287692525358,0,6,0,luxury,21,mobile,1
12825,267.58011897455793,4.997450956194471,1,5,0,luxury,8,web,1
12826,372.0233685602907,2.891203830136118,0,5,0,grocery,13,branch,1
12827,537.5688382525136,5.7002836888011155,0,1,1,travel,8,branch,0
12828,102.44104544423014,0.5741440920931311,0,6,0,electronics,4,web,1
12829,57.513974047562186,16.256897249035973,0,9,0,electronics,14,web,1
12830,302.2616077980308,6.934569241,0,8,0,luxury,9,mobile,0
12831,226.61330790479593,4.9871542200007255,0,1,0,luxury,14,mobile,0
12832,211.9682043912758,1.9013415791117214,0,6,0,grocery,16,web,0
12833,393.41668769747275,0.8774575981972881,0,3,0,luxury,2,web,0
12834,301.4413098117929,2.6325987053447437,0,6,0,luxury,7,mobile,1
12835,242.23026008798732,5.4172896004195685,0,9,0,grocery,3,mobile,1
12836,113.93778033102907,5.021646045614179,0,6,1,luxury,10,branch,1
12837,284.6607838,2.411524139051307,0,8,1,luxury,18,web,1
12838,55.127405545109696,4.750354478292487,0,6,1,luxury,13,mobile,1
12839,206.35347141569804,8.403281352245802,0,6,1,travel,17,branch,1
12840,162.3251908479595,0.1331819607624139,0,7,0,electronics,20,mobile,1
12841,33.923688484405595,2.994834084062654,0,4,0,clothing,1,web,0
12842,227.09197475714743,7.105572606731892,0,8,1,electronics,8,branch,1
12843,102.63674212263503,3.9498817423110473,0,4,0,travel,9,mobile,0
12844,223.10459598716758,5.270242184358108,0,7,0,clothing,12,web,1
12845,71.09069184389057,3.6353442753491585,2,1,0,electronics,18,web,1
12846,303.5349755604562,24.063767566181387,0,9,0,grocery,3,web,1
12847,490.54112290917413,0.2808497058775699,0,9,0,travel,15,web,1
12848,55.14800253970742,3.376976624004456,0,7,0,grocery,11,branch,0
12849,71.00224959,0.4793426984208158,0,8,0,grocery,15,mobile,1
12850,45.936601933726465,0.8704906826292922,0,2,0,electronics,16,mobile,0
12851,140.53000236309282,2.4147420663899917,0,7,1,clothing,15,web,1
12852,220.60265791688965,0.8452900875740901,0,1,0,luxury,6,mobile,0
12853,272.6424481356845,16.577920226419742,0,3,0,luxury,1,web,0
12854,203.36318176638625,14.667523671379492,0,6,0,travel,8,mobile,1
12855,266.8217070586182,2.0481913649572245,0,5,0,grocery,11,mobile,1
12856,157.85028064149614,5.104753465,0,5,0,travel,12,mobile,0
12857,101.5945032124362,3.8152021498322015,0,9,1,electronics,13,branch,1
12858,72.71020808402173,8.452886828868841,1,6,0,grocery,11,web,1
12859,144.73656931696553,4.936861189536338,1,3,0,luxury,2,branch,1
12860,74.41541156088908,0.001262432,0,2,0,electronics,21,mobile,1
12861,215.80338710105593,7.202156064721628,0,9,0,electronics,20,branch,0
12862,75.55094439905312,6.868828296,0,4,0,travel,15,branch,0
12863,111.2999238920197,3.5639207046763426,0,5,0,travel,17,branch,0
12864,347.3928745624899,11.661046608381536,0,9,0,clothing,2,mobile,1
12865,370.15916782298507,11.954142817518212,0,5,0,luxury,21,branch,1
12866,362.33972077768925,3.710759444107747,0,7,0,luxury,8,mobile,1
12867,159.90418943115193,4.682317085922637,0,2,0,travel,14,web,0
12868,105.17471658910524,28.30659271579085,0,2,0,luxury,7,mobile,0
12869,240.04522497101252,1.7749549187752967,0,4,0,luxury,9,mobile,1
12870,77.03515596640106,1.9623785019668731,0,8,1,electronics,20,mobile,1
12871,282.0667065510771,1.0091974074094392,0,2,0,grocery,21,web,0
12872,97.16147850638556,11.310428832205163,0,7,0,grocery,2,web,0
12873,139.97782498565613,6.8224371492954425,0,1,0,clothing,4,mobile,0
12874,286.44981120689886,0.558250428,0,9,0,grocery,5,mobile,1
12875,24.784416935837168,20.022707008885487,0,6,0,luxury,13,web,1
12876,100.80251022279683,6.564507803337492,0,1,0,electronics,18,web,0
12877,219.17494459806144,9.503033937112638,0,6,0,grocery,17,mobile,1
12878,254.05440541342514,0.24674324362381972,0,5,0,luxury,6,web,0
12879,225.48535661921295,3.5155928394898917,0,5,0,luxury,3,mobile,1
12880,138.58010070158258,5.996556542115742,0,5,0,travel,2,mobile,1
12881,306.6495065549815,3.9147750607161367,0,4,0,travel,12,mobile,1
12882,70.46431727150562,5.492773437124628,0,7,0,grocery,3,web,0
12883,67.63453546772752,8.515284364519973,0,9,0,travel,8,web,0
12884,217.62163771256024,2.3447174606301906,0,4,0,luxury,5,web,1
12885,63.16614427909777,9.441418223552564,0,2,0,luxury,10,mobile,0
12886,501.6709247913113,0.8891549013017557,1,2,1,travel,8,mobile,1
12887,103.31856522530367,1.579626280343556,1,2,0,electronics,8,branch,0
12888,302.72056575353344,0.22156551054331233,0,7,1,travel,21,mobile,1
12889,53.01484936987545,2.266140139634024,0,4,0,electronics,20,mobile,0
12890,433.2069547355088,2.389449581,0,4,1,travel,18,branch,1
12891,168.50001043577078,8.180721811,0,1,0,luxury,0,mobile,0
12892,100.9185457080527,5.294035706980193,0,4,0,luxury,3,mobile,0
12893,130.94929609745262,2.8699149015813674,0,6,0,travel,0,web,1
12894,87.43570278837124,5.279401888182519,0,2,1,clothing,12,branch,0
12895,139.67117133664084,0.2711371871315857,0,4,0,electronics,15,web,0
12896,56.218827791028424,0.9939106752455567,0,7,0,clothing,11,branch,1
12897,103.71758941849424,4.930185354148565,0,9,1,luxury,0,mobile,1
12898,298.7308058465673,5.127275967196818,0,2,0,electronics,14,branch,0
12899,195.19809675652144,7.439081461393381,1,8,0,travel,21,web,1
12900,69.13629560117658,2.579188809971551,0,6,0,electronics,4,mobile,1
12901,143.52450147499206,6.410646537801905,0,8,0,electronics,22,web,1
12902,373.02005495538646,5.759754142991984,1,2,0,grocery,0,branch,1
12903,114.08942378288349,16.53763068041038,0,1,0,electronics,16,branch,0
12904,62.515886355036976,1.2111873424810309,0,7,0,luxury,7,branch,0
12905,247.52329013019775,4.011235213812948,0,9,0,clothing,21,web,1
12906,14.129939125420844,4.603557973902011,0,9,0,clothing,7,mobile,1
12907,133.34221602397173,33.03042598578968,0,2,0,travel,21,mobile,0
12908,395.1258547622955,1.123124127838683,0,4,0,grocery,21,web,0
12909,140.31201910427214,3.703479788,1,1,0,clothing,14,web,0
12910,319.35367001419337,2.124656564013208,1,7,0,clothing,22,web,1
12911,61.69368157170384,3.7316108904572354,0,2,0,electronics,11,mobile,0
12912,136.0154447920973,1.3206650525548849,0,4,1,luxury,15,branch,0
12913,125.95940865631931,0.24391580771406485,0,2,0,luxury,17,web,1
12914,238.14413788264125,4.249770554301178,0,1,0,travel,2,web,0
12915,175.5788789419122,2.046268748735771,0,7,0,luxury,3,branch,1
12916,430.72899145261505,1.0041065447038309,0,6,0,clothing,14,mobile,0
12917,108.88444964831965,1.957334455144423,0,2,1,electronics,13,web,0
12918,173.9831964387638,0.25267949298792214,0,4,1,luxury,0,web,0
12919,129.8019813565587,15.02308150865032,0,3,0,grocery,19,web,0
12920,164.5314643280037,4.351187202075733,0,3,0,grocery,16,branch,0
12921,153.3753780835111,8.430749319347893,0,3,0,grocery,16,branch,0
12922,76.35372736197299,2.750589409473094,0,4,0,luxury,21,branch,1
12923,287.4796932200209,11.681467845835476,0,1,1,electronics,17,branch,0
12924,94.51893129015754,3.301640547780724,0,1,0,luxury,0,mobile,0
12925,88.81918827,4.265937946537564,0,7,0,clothing,1,branch,0
12926,36.19816311513346,3.3843418127974805,0,5,0,luxury,22,web,1
12927,106.28768248190002,6.607747353908007,0,3,0,grocery,15,web,0
12928,93.45783412500103,4.1811179409812365,0,9,0,grocery,13,web,0
12929,18.33142519816449,1.5845172667169594,0,5,0,electronics,19,web,0
12930,139.19894813224954,0.7864252,0,3,0,travel,22,mobile,0
12931,417.9903938939753,4.658600636776133,0,9,0,grocery,22,mobile,0
12932,43.77207343726588,3.358689630227571,0,1,1,grocery,19,mobile,1
12933,162.24587348886828,0.5044951738280902,0,9,0,travel,17,mobile,1
12934,136.58674029140994,2.5177397336989853,1,5,0,luxury,8,mobile,1
12935,261.35614272558524,3.6157275434989087,0,6,0,grocery,13,mobile,0
12936,274.9732686899075,8.769233646617588,0,2,0,electronics,12,branch,0
12937,628.3658535540037,0.3957629055328469,0,8,1,luxury,13,mobile,1
12938,200.49724866727666,2.1423537118759772,0,3,0,luxury,18,mobile,0
12939,83.06640902877763,8.648323108380502,0,1,0,grocery,16,web,0
12940,103.79460397370563,5.226645904110379,0,7,0,luxury,7,web,0
12941,112.92432183825068,1.7121580449242255,0,3,0,luxury,3,mobile,0
12942,96.7944299,9.332472901462157,0,4,0,electronics,8,branch,0
12943,487.35967031059727,3.399117487359824,0,5,0,luxury,23,branch,1
12944,265.8587534,3.4492819189847586,0,1,0,grocery,10,branch,0
12945,236.6741607418342,18.77239171562965,0,9,0,grocery,6,branch,1
12946,64.19147325641742,14.698319796163606,0,7,0,travel,14,mobile,0
12947,273.0542389464696,2.2199852228976553,0,2,0,clothing,17,branch,1
12948,354.0708703944351,0.7574826099802296,0,1,0,travel,19,mobile,1
12949,138.55367959089793,1.9701541389035884,0,2,0,electronics,4,mobile,0
12950,102.77708713806821,0.1547876906869553,0,3,0,electronics,15,mobile,1
12951,437.8401731772226,0.10493286163592211,0,3,0,grocery,20,mobile,0
12952,91.69011007556993,2.516951143534165,0,8,0,clothing,11,mobile,0
12953,83.56595301699681,14.152769347244334,0,5,0,travel,16,web,0
12954,71.64115524017282,10.25358403,0,9,0,clothing,14,mobile,1
12955,156.2146386238052,3.581493953,0,3,0,grocery,20,mobile,0
12956,200.06067190721853,4.164648999208902,0,6,0,luxury,18,mobile,1
